SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
423,run_results\2020-04-17T00.22.13.733.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.42954254150390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2923189
424,run_results\2020-04-17T00.22.15.539.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.008388519287109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7919124
425,run_results\2020-04-17T00.22.17.755.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.10968589782714844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.202434399
426,run_results\2020-04-17T00.22.19.707.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.013391494750976562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.937260499
427,run_results\2020-04-17T00.22.21.967.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3293437957763672,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.241903999
428,run_results\2020-04-17T00.22.23.512.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054473876953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.530280299
429,run_results\2020-04-17T00.22.25.675.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10216712951660156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.148863099
430,run_results\2020-04-17T00.22.27.867.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.09816551208496094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1779538
431,run_results\2020-04-17T00.22.29.548.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049571990966796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6656439
432,run_results\2020-04-17T00.24.10.131.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",97.54700088500977,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,100.5689263
433,run_results\2020-04-17T00.24.11.930.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.06844902038574219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.785293
434,run_results\2020-04-17T00.24.14.166.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.10461616516113281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.218637
435,run_results\2020-04-17T00.24.28.319.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",12.10833740234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,14.1350955
436,run_results\2020-04-17T00.24.30.820.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.535186767578125,UserObjLimit,false,0.09519723218444576,0.0,lp,2.4856547
437,run_results\2020-04-17T00.24.33.057.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.11259269714355469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2206273
438,run_results\2020-04-17T00.24.35.188.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.10957527160644531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.116317501
439,run_results\2020-04-17T00.24.37.021.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007480621337890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8195421
440,run_results\2020-04-17T00.24.39.152.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.08378982543945312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1165017
441,run_results\2020-04-17T00.24.41.053.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.012897491455078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.885880699
442,run_results\2020-04-17T00.24.43.194.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.111572265625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1262997
443,run_results\2020-04-17T00.24.45.126.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.008928298950195312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9116817
444,run_results\2020-04-17T00.26.45.407.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",117.63652420043945,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,120.265170999
445,run_results\2020-04-17T00.26.52.713.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",5.101873397827148,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.2936218
446,run_results\2020-04-17T00.26.55.010.mat,1,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.13838577270507812,UserObjLimit,false,0.007713138409873429,0.0,lp,2.278863899
447,run_results\2020-04-17T00.26.57.952.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.5331993103027344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.9286109
448,run_results\2020-04-17T00.26.59.950.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.11903953552246094,UserObjLimit,false,0.07148077346455996,0.0,lp,1.985361901
449,run_results\2020-04-17T00.27.06.408.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",4.443124771118164,UserObjLimit,false,0.0994571105334283,0.0,lp,6.4443017
450,run_results\2020-04-17T00.27.08.600.mat,6,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.1452922821044922,UserObjLimit,false,0.06713510494094456,0.0,lp,2.1740787
451,run_results\2020-04-17T00.27.11.072.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.6428585052490234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.454324899
452,run_results\2020-04-17T00.27.12.970.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0183563232421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8833462
453,run_results\2020-04-17T00.27.15.065.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.08872413635253906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.081326401
454,run_results\2020-04-17T00.27.17.200.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09870338439941406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.117264501
455,run_results\2020-04-17T00.27.19.257.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.09766387939453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0433244
456,run_results\2020-04-17T00.27.20.951.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0064487457275390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6813942
457,run_results\2020-04-17T00.27.28.115.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",4.965461730957031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.149009
458,run_results\2020-04-17T00.27.30.873.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.7191524505615234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.7420323
459,run_results\2020-04-17T00.27.33.240.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.12099266052246094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3544817
460,run_results\2020-04-17T00.27.35.298.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.044824801
461,run_results\2020-04-17T00.27.37.397.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.09126472473144531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0850136
462,run_results\2020-04-17T00.27.39.201.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.07093048095703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7888369
463,run_results\2020-04-17T00.27.41.321.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.28418540954589844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1065432
464,run_results\2020-04-17T00.27.44.208.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.025791168212890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.8738828
465,run_results\2020-04-17T00.28.41.187.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",54.793161392211914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,56.9638338
466,run_results\2020-04-17T00.28.43.323.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.12246513366699219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.123035799
467,run_results\2020-04-17T00.28.45.700.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.12395858764648438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.363988701
468,run_results\2020-04-17T00.28.47.695.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.030752182006835938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9806488
469,run_results\2020-04-17T00.28.49.986.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.4979438781738281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.276752599
470,run_results\2020-04-17T00.28.52.002.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.08476638793945312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.003717999
471,run_results\2020-04-17T00.28.59.032.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.526948928833008,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.0171288
472,run_results\2020-04-17T00.29.08.313.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",7.160226821899414,UserObjLimit,false,0.09575608574496232,0.038135369796466013,lp,9.2682249
473,run_results\2020-04-17T00.29.10.462.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.10014915466308594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.131092699
474,run_results\2020-04-17T00.29.12.017.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0059490203857421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.540995501
475,run_results\2020-04-17T00.29.14.444.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.14577865600585938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.412989899
476,run_results\2020-04-17T00.29.16.278.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.09568595886230469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.818003501
477,run_results\2020-04-17T00.29.17.953.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.659632999
478,run_results\2020-04-17T00.29.19.774.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.013427734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.806658701
479,run_results\2020-04-17T00.29.22.572.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.7846736907958984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.783246099
480,run_results\2020-04-17T00.29.49.566.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",24.926523208618164,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,26.9783032
481,run_results\2020-04-17T00.29.51.231.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0059967041015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.648962301
482,run_results\2020-04-17T00.29.53.256.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.045635223388671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0103427
483,run_results\2020-04-17T00.29.54.934.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.009920120239257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.658975899
484,run_results\2020-04-17T00.29.56.821.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.024305343627929688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.871760701
485,run_results\2020-04-17T00.29.58.797.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.07634162902832031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.961531301
486,run_results\2020-04-17T00.30.01.203.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.1418304443359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3917723
487,run_results\2020-04-17T00.30.03.423.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.10015678405761719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.204959301
488,run_results\2020-04-17T00.30.06.324.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8605194091796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.886998
489,run_results\2020-04-17T00.30.10.349.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2.034099578857422,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.008562501
490,run_results\2020-04-17T00.30.11.904.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.542316099
491,run_results\2020-04-17T00.30.14.150.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3665294647216797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.232398199
492,run_results\2020-04-17T00.30.16.262.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.09870338439941406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.097529801
493,run_results\2020-04-17T00.30.18.272.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.10862350463867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.995364
494,run_results\2020-04-17T00.30.20.220.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.010972976684570312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9330218
495,run_results\2020-04-17T00.30.22.002.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007886886596679688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7662681
496,run_results\2020-04-17T00.30.24.163.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.2321014404296875,UserObjLimit,false,0.056849666126931805,0.0,lp,2.1466273
497,run_results\2020-04-17T00.30.26.571.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3209114074707031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3910988
498,run_results\2020-04-17T00.30.29.249.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9533138275146484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.661791701
499,run_results\2020-04-17T00.30.32.037.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7241115570068359,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.773562099
500,run_results\2020-04-17T00.30.50.818.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",16.56340217590332,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,18.7675779
501,run_results\2020-04-17T00.30.52.787.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.010419845581054688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.956858
502,run_results\2020-04-17T00.30.55.023.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.11556816101074219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.219983799
503,run_results\2020-04-17T00.30.57.203.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.30206298828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1653666
504,run_results\2020-04-17T00.30.59.159.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.011905670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.942647001
505,run_results\2020-04-17T00.31.00.840.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0054492950439453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6665521
506,run_results\2020-04-17T00.31.02.904.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.1100616455078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.049680701
507,run_results\2020-04-17T00.31.04.595.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049533843994140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6754943
508,run_results\2020-04-17T00.31.07.081.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.5237770080566406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.471861701
509,run_results\2020-04-17T00.31.09.512.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.49198341369628906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.417508001
510,run_results\2020-04-17T00.31.11.550.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.03620147705078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0208454
511,run_results\2020-04-17T00.31.13.485.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.06993293762207031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9188746
512,run_results\2020-04-17T00.31.15.836.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.5227375030517578,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.336002999
513,run_results\2020-04-17T00.31.17.783.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.009428024291992188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9343796
514,run_results\2020-04-17T00.31.19.775.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.11056709289550781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9771031
515,run_results\2020-04-17T00.31.21.676.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.03670692443847656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8880813
516,run_results\2020-04-17T00.31.24.074.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.3570690155029297,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.383362499
517,run_results\2020-04-17T00.31.26.234.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.09370803833007812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1434647
518,run_results\2020-04-17T00.31.28.339.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0981597900390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.090882099
519,run_results\2020-04-17T00.31.30.553.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0099334716796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1995943
520,run_results\2020-04-17T00.31.32.444.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.07291984558105469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8760815
521,run_results\2020-04-17T00.31.35.051.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.5956974029541016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.586547999
522,run_results\2020-04-17T00.31.36.952.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.08725357055664062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8876072
523,run_results\2020-04-17T00.31.38.879.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.08382225036621094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9100465
524,run_results\2020-04-17T00.31.40.473.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.009439468383789062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.580364199
525,run_results\2020-04-17T00.31.43.459.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.7311038970947266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.9717291
526,run_results\2020-04-17T00.31.45.699.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.03718376159667969,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.224655701
527,run_results\2020-04-17T00.31.47.658.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09667587280273438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9451761
528,run_results\2020-04-17T00.31.58.550.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",8.575803756713867,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.8781599
529,run_results\2020-04-17T00.32.00.645.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.091217041015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0816177
530,run_results\2020-04-17T00.32.02.484.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00743865966796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8245242
531,run_results\2020-04-17T00.32.06.337.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.7781620025634766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.8387591
532,run_results\2020-04-17T00.32.08.266.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.07831954956054688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.915149699
533,run_results\2020-04-17T00.32.12.647.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",2.3257389068603516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.368229
534,run_results\2020-04-17T00.32.14.704.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.014379501342773438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0436108
535,run_results\2020-04-17T00.32.16.789.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.11804962158203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0671088
536,run_results\2020-04-17T00.32.18.971.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.10956573486328125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1667019
537,run_results\2020-04-17T00.32.20.862.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.08526420593261719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8785563
538,run_results\2020-04-17T00.32.22.620.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00695037841796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7423082
539,run_results\2020-04-17T00.32.29.405.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",4.125734329223633,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,6.769486899
540,run_results\2020-04-17T00.32.31.546.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.13289642333984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1270115
541,run_results\2020-04-17T00.32.33.563.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.009473800659179688,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0016683
542,run_results\2020-04-17T00.32.35.505.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.024303436279296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9268771
543,run_results\2020-04-17T00.32.38.020.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.4106483459472656,UserObjLimit,false,0.09799177234151812,0.0,lp,2.5021035
544,run_results\2020-04-17T00.34.40.031.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",120.01132774353027,UserLimit,false,NaN,0.06590651463900091,lp,121.995064099
545,run_results\2020-04-17T00.34.41.864.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.008970260620117188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8200257
546,run_results\2020-04-17T00.34.45.661.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9885311126708984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.784629099
547,run_results\2020-04-17T00.34.47.637.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0109100341796875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9604919
548,run_results\2020-04-17T00.34.49.518.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.06249427795410156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8668461
549,run_results\2020-04-17T00.34.51.497.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09369659423828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.965473
550,run_results\2020-04-17T00.34.53.632.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.015871047973632812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.1205383
551,run_results\2020-04-17T00.35.21.719.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",26.027149200439453,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,28.0715515
552,run_results\2020-04-17T00.35.26.414.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",2.9581127166748047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,4.67783
553,run_results\2020-04-17T00.36.40.039.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",71.27924919128418,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,73.609310801
554,run_results\2020-04-17T00.36.42.579.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.5733795166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.527333899
555,run_results\2020-04-17T00.36.44.569.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.009431838989257812,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9712511
556,run_results\2020-04-17T00.36.46.856.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.09221458435058594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.2736463
557,run_results\2020-04-17T00.36.48.712.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.04315185546875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.844150901
558,run_results\2020-04-17T00.36.50.685.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.10564994812011719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9511589
559,run_results\2020-04-17T00.36.52.996.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.33777427673339844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.293495299
560,run_results\2020-04-17T00.36.54.887.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.10710334777832031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.877017001
561,run_results\2020-04-17T00.36.58.064.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.009857177734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.161505799
562,run_results\2020-04-17T00.37.00.869.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7048587799072266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.789753201
563,run_results\2020-04-17T00.37.08.451.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",5.171758651733398,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.56894
